nu,[0]HFC-143a-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
601.282026,0.7957342545072431
601.402028,0.7907210723608726
601.52203,0.8542597282430615
601.642033,0.8103816252373415
601.762035,0.7160251406487548
601.882038,0.49552374751164047
602.00204,0.6856074811013533
602.122042,0.8521863972208571
602.242045,0.8685587936218436
602.362047,0.8544904095102569
602.48205,0.798787760433224
602.602052,0.627519834318524
602.722054,0.1987514956883574
602.842057,0.001748844490985785
602.962059,0.008336598496027255
603.082062,0.5007942203988318
603.202064,0.6964843190099491
603.322066,0.7826967112356208
603.442069,0.8172175013742056
603.562071,0.7960446513899588
603.682074,0.7336156684253803
603.802076,0.8454214656966379
603.922078,0.8771826863818328
604.042081,0.8770511188466873
604.162083,0.8585760653059867
604.282086,0.8240945586610319
604.402088,0.7256917072543537
604.52209,0.39623413200727237
604.642093,0.07254124371820202
604.762095,0.4306627404290798
604.882098,0.7508270099675823
605.0021,0.7921218880150874
605.122102,0.7618618796705413
605.242105,0.6965400399842792
605.362107,0.6093758758126762
605.48211,0.6257402062570538
605.602112,0.4785474064288412
605.722114,0.7453286626236596
605.842117,0.7802272933632393
605.962119,0.7633489597677752
606.082122,0.6473617640601879
606.202124,0.7832212937476665
606.322126,0.8226289751029447
606.442129,0.8151362514671101
606.562131,0.7902151727796957
606.682134,0.7738091593048355
606.802136,0.7847657604966037
606.922138,0.6980671342297021
607.042141,0.6116286265634207
607.162143,0.6726433704282965
607.282146,0.7711672522162009
607.402148,0.8112735354858049
607.52215,0.8217574503790431
607.642153,0.8062914510811838
607.762155,0.7442933754738718
607.882158,0.7281996673880294
608.00216,0.7482261553355002
608.122162,0.7735306381443027
608.242165,0.7974628727119518
608.362167,0.8102762824734886
608.48217,0.8019652509875527
608.602172,0.8108517829125248
608.722174,0.8076875425624888
608.842177,0.7928826901541791
608.962179,0.7891964524227112
609.082182,0.7838010920039364
609.202184,0.764907781102864
609.322186,0.7796501387396987
609.442189,0.7823993429888966
609.562191,0.773221287763246
609.682194,0.7928351186199302
609.802196,0.7794318672602847
609.922198,0.7796657318984045
610.042201,0.7921060457357505
610.162203,0.7717304098378417
610.282206,0.764143255648199
610.402208,0.7762815518925862
610.52221,0.7644795526606013
610.642213,0.7802116889734164
610.762215,0.7864941456963006
610.882218,0.7664927801177639
611.00222,0.7822115896778777
611.122222,0.7791591138413763
611.242225,0.7579256387992663
611.362227,0.7774079766033868
611.48223,0.7724716267584825
611.602232,0.7507894695556021
611.722234,0.7711826757154797
611.842237,0.761816169329085
611.962239,0.7478596143292662
612.082242,0.7672519837138526
612.202244,0.747739966363066
612.322246,0.7403738630699231
612.442249,0.7614277421400795
612.562251,0.739419396549829
612.682254,0.7373003052323334
612.802256,0.7572059513480729
612.922258,0.7309501615578851
613.042261,0.7382225068698188
613.162263,0.7513001800167773
613.282266,0.7237928835266211
613.402268,0.7359522794935095
613.52227,0.7453808374561411
613.642273,0.7152021850271877
613.762275,0.7391458619801216
613.882278,0.7402258031037993
614.00228,0.7134948928318314
614.122282,0.7411590754538186
614.242285,0.7324354974917437
614.362287,0.7116279829325146
614.48229,0.7402184008827793
614.602292,0.7264540837245744
614.722294,0.7086312404185084
614.842297,0.7400037686696985
614.962299,0.7192545144231001
615.082302,0.7099363222079177
615.202304,0.741359215421871
615.322306,0.7142087445910552
615.442309,0.7169924273602543
615.562311,0.7405219526510015
615.682314,0.7125394499651235
615.802316,0.721776315801655
615.922318,0.7400407697831521
616.042321,0.7080504009780823
616.162323,0.7265775914166639
616.282326,0.737455154555042
616.402328,0.70909200045557
616.52233,0.7351064208340418
616.642333,0.7375805325881472
616.762335,0.7083549281191459
616.882338,0.7428805606595668
617.00234,0.7369538555109363
617.122342,0.7140230744556251
617.242345,0.7460818248558118
