nu,[0]HCFC-22-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
645.558911,1.0001985797143416
645.677914,0.9999097190755679
645.796916,0.9999368659930353
645.915918,0.9994952174456037
646.034921,0.9999302694312892
646.153923,0.9998814970220327
646.272925,1.0001431702478818
646.391928,0.9999498952552847
646.51093,0.9998552704743284
646.629933,0.9998467017513775
646.748935,0.9996005498014824
646.867937,1.000343929130066
646.98694,1.0001037553822174
647.105942,0.9999565829425477
647.224944,1.0000003273300535
647.343947,1.000057204636123
647.462949,1.0001600928134868
647.581952,0.999931577340937
647.700954,0.9999498512574903
647.819956,1.0000977817803267
647.938959,1.0002060412235776
648.057961,0.9999596648134855
648.176964,1.000187867644916
648.295966,0.9998870963740941
648.414968,0.9998617295602386
648.533971,0.999820816055361
648.652973,0.9998617895519442
648.771975,0.9997141208712278
648.890978,0.9998873663436466
649.00998,0.9998856465388556
649.128983,1.0000345165956839
649.247985,1.0000256103279388
649.366987,1.0000635670202975
649.48599,1.000111576224164
649.604992,0.9997869626956699
649.723994,1.000208791793973
649.842997,1.0001866274127291
649.961999,0.9998433922642719
650.081002,1.0002447899561728
650.200004,0.9997711661864521
650.319006,0.9998815570149243
650.438009,0.9998931757061212
650.557011,1.000370168495455
650.676014,0.9998941656008552
650.795016,0.9995047426804136
650.914018,1.0001196371559538
651.033021,1.0005302905543485
651.152023,0.9999371939723811
651.271025,0.9999777152483088
651.390028,0.9999260247363048
651.50903,1.0000327255354686
651.628033,1.0002060312215173
651.747035,1.0003663370850466
651.866037,0.9999992333602938
651.98504,0.9999806101879848
652.104042,1.0000513693193582
652.223044,1.0000315324971387
652.342047,1.0001742051719589
652.461049,0.9998642492149717
652.580052,0.9999445415378774
652.699054,0.9998746278597437
652.818056,1.000240128826312
652.937059,1.0000862807219675
653.056061,1.0000610688646272
653.175064,0.9999371349760884
653.294066,0.9999139067062404
653.413068,0.9999159515322704
653.532071,0.9996462125975276
653.651073,0.9997053334227263
653.770075,1.0000649461089073
653.889078,0.9997991601710192
654.00808,1.0001902380929715
654.127083,0.9998901460343889
654.246085,1.000245120037008
654.365087,1.0001158367085534
654.48409,0.9999668165505828
654.603092,0.999771086204762
654.722094,1.0001527016577114
654.841097,0.9998963153756223
654.960099,1.0000601468087467
655.079102,0.9999947866135898
655.198104,0.9999940295178233
655.317106,1.000311518511817
655.436109,0.9998921858123673
655.555111,1.000098878888195
655.674113,0.9998461018435364
655.793116,0.9997962507596964
655.912118,1.0002222847015838
656.031121,0.9998957554338425
656.150123,1.0004573345455696
656.269125,1.0003848640411686
656.388128,1.0001748552854037
656.50713,0.9999656345905042
656.626133,0.9997294965926458
656.745135,1.000090622105935
656.864137,1.0002221446704738
656.98314,0.9999989061005983
657.102142,0.9999223530146832
657.221144,1.0000179651613716
657.340147,0.9999213180955834
657.459149,0.9997923515619218
657.578152,1.0001159167178235
657.697154,0.9999554129940301
657.816156,0.9997784145536822
657.935159,0.9999098710618568
658.054161,1.0000381147263477
658.173163,0.99999083924196
658.292166,1.0000267103567153
658.411168,1.0001431302421557
658.530171,1.0001012951300052
658.649173,1.0000655561487104
658.768175,0.9997994601108123
658.887178,1.0001601928295012
659.00618,0.9998667888733902
659.125183,0.9999853641071057
659.244185,0.9997578593207875
659.363187,0.9999881790698677
659.48219,0.9998525708687427
659.601192,0.9997696265400416
659.720194,0.9998571702011471
659.839197,0.9998828668606219
659.958199,1.0000564005904535
660.077202,1.0000734306959016
660.196204,0.9998779874441375
660.315206,1.0003206113848473
660.434209,1.0000767499451264
660.553211,1.000272437104249
660.672213,1.0000220442429708
660.791216,1.0000931643395277
660.910218,1.0000557855559562
661.029221,0.9998251052958622
661.148223,0.9999114999163635
661.267225,1.000008588836884
661.386228,1.0002622243748023
661.50523,0.9999185063207903
661.624232,1.0000023016026487
661.743235,1.0001129363768324
661.862237,1.0001099260414246
661.98124,1.0001188770653184
662.100242,1.0002119124502717
662.219244,1.0003213016063073
662.338247,1.0002584733984938
662.457249,0.9997876525489122
662.576252,1.00011048610314
662.695254,0.9998319241263326
662.814256,1.0000841945441616
662.933259,1.0002103121124921
663.052261,1.0003412081982792
663.171263,1.0002554126122483
663.290266,1.0003377670304419
663.409268,1.0000975207548397
663.528271,0.9999015518463376
663.647273,1.0002634546980949
663.766275,0.9997935613113991
663.885278,1.000023927286253
664.00428,0.99976525755632
664.123282,1.0003512316674028
664.242285,1.0000361526534913
664.361287,1.0000155791213532
664.48029,1.0001515114767046
664.599292,1.0002439997631007
664.718294,0.9999366680055555
664.837297,1.000154201887889
664.956299,1.0000290614222749
665.075302,0.9999626286983245
665.194304,1.0001985297044138
665.313306,0.9999099040588831
665.432309,0.9997041637681704
665.551311,1.0002284860989732
665.670313,0.999851181074635
665.789316,1.0000964266487504
665.908318,0.9999963049068269
